transformed_feature_0,transformed_feature_1,transformed_feature_2,transformed_feature_3,transformed_feature_4,transformed_feature_5,transformed_feature_6,transformed_feature_7,transformed_feature_8,transformed_feature_9,transformed_feature_10,transformed_feature_11,transformed_feature_12,transformed_feature_13,transformed_feature_14,transformed_feature_15,transformed_feature_16,transformed_feature_17,transformed_feature_18,transformed_feature_19,class_
-1.1096101429570755,-0.3976164551111752,0.0848486521924842,-0.18507154899272282,-0.2185941363153272,-1.301783491695556,-0.5860783563878943,-1.1841520707104534,-0.3850140592135905,0.1803638126892158,-1.0145059287384768,-0.8071371694680237,-1.0920683668445659,0.8378111806792417,-0.6807149342222728,0.6755567905055384,0.7078915281562126,-0.0035349484086220173,1.3717646165213588,-0.5841167670604555,0
1.1254892998289912,-0.5824840860501113,-0.7205402494137304,0.9107716363080295,1.0410089386398855,1.7254048268014954,1.43539844211724,2.2302640373252887,-0.1485859242035956,-0.45511188986090745,2.2069894261558898,2.0806405498655587,1.7181578285143018,0.27114906638345687,-0.26457673610196464,0.4885676903362963,-0.8209241562177211,-0.39368060832860746,-1.2166521631325384,-0.31771020677468687,0
-1.496243527259403,-0.9241087840542743,-0.2759985825525111,0.7892882935224943,0.5972719930269238,-0.43380675184659917,-0.8265517179164108,-0.35077998577640784,0.2587031632249754,0.7936830176722036,-0.915497805299004,0.8795380189770887,-0.9203852262094476,1.420582146792604,-0.7753261949568513,0.7717797740378515,-0.2344977508574624,-0.26587618918725736,-0.21608769368649414,-0.6132245378804507,0
-0.9718110219373827,0.5082928747380497,0.9153644931537126,-0.10185103271674241,-0.16015453015212294,-1.3853111614719191,-0.11507920339952953,-1.3245137519043109,0.2956512008739079,0.4488880264527274,-0.840233505983325,1.127526735212571,-1.2606773774084457,1.550160083914689,-0.28047505304208,0.21534084897219385,-0.2727011739050542,-0.22874955266606425,-0.12908208764770765,0.21922039763155757,0
-0.9618626678741977,1.0460611648376212,1.6957950353265192,0.5200016716766477,0.46620968856804956,-0.5106098725964132,-1.099379849522092,-1.2302140941210393,0.25630057153882035,0.37484893392471974,-0.7468249467494019,-0.4838707317577537,-1.3443289911716532,0.7980513973477814,0.4438117815765173,-0.5470472852876024,-0.4519449247042991,-0.2889834127615001,-0.281341898215584,1.394532601417436,0
-0.4300841565622818,-1.3222987637689612,-0.7496493735110263,0.6778320431690383,0.6505031295649685,-0.27390100711772936,-0.9831277719804495,-0.8746961236861005,0.3089513629618725,1.0160603845238894,0.27371276026708646,-1.2099954345133328,0.09057677221340045,-0.1765688241913897,-0.7580555170293287,0.8607546061343634,1.4253083608551413,0.26195599760634636,0.5452113591528874,-0.7641311892076523,0
-0.9596990150235947,0.25899411602199957,0.7908416231006191,-0.5169158574511705,-0.5610713926272567,-0.7602242224939836,-1.1266811465244564,-0.9282182171830674,0.3890338646161208,0.6150684503688074,-0.7105559293317102,0.5954440916358743,-0.9895211356433073,1.2839016353886759,-0.3225067443591089,0.430685990364059,-0.10124237795338688,-0.23682986722784274,-0.281341898215584,-0.20590919058772233,0
-1.1697224952495495,0.6221519122154777,1.3469091461446345,-0.17647167435570288,-0.253668064959822,0.11152454303126988,-1.146792415070788,-0.5061368929021243,0.13229033214606348,0.8366844533377166,-1.1666918720871553,-0.9431685710320312,-0.40037550368041613,0.04273764207073072,-0.27996127629468476,-0.08037380024382297,-0.3719116351804008,-0.257614373902069,0.11018332895895513,0.4035318193409576,0
-0.44199470445447697,-0.23805583583395848,-0.6774452693310116,-0.3414761403290517,0.04302774332599227,0.5498586398868526,0.13300898081879073,0.20866410403706354,-0.421497210862251,-0.4217087827393023,0.08278133671679301,-1.0491639532098083,0.3035031262292121,-0.6810584098019634,-0.300682553487898,0.38602621227860634,-0.6800616483921962,-0.3520889241982246,-0.34659610274467384,-0.543512377847223,0
-1.1794802101356465,-0.5482069249769402,-0.0064746140202064225,0.3817909274957014,0.2873601841211324,-0.8875200252051632,-1.0030974157358317,-1.0519630155122424,0.8802907002922591,1.0901176700858068,-1.2975838633203933,1.4742627570494058,-1.4075055323256087,1.9038797183804015,-0.8028324534012714,0.7713649359655795,0.17246178739663912,-0.17151351106720247,0.023177722920168665,-0.6131505715822528,0
-1.3648223729533777,-0.830117372632074,-0.3518142158652438,0.022363580797780266,-0.15348906154056172,-0.7216884894052854,-1.3751542571603785,-1.1862321228958177,1.2178623943176363,1.5223763560550896,-1.695482432334284,0.9671183214368049,-1.2183547655624942,1.2768910477351163,-0.8432741268234758,0.8678171867100251,0.20585569640411092,-0.21611821116027155,0.4799571546237976,-0.7522313628284141,0
0.3018017069514147,-0.09953832065544364,-0.46146743193311224,2.8673240870356493,2.7759686379370394,1.1266218410222937,1.5320227406653064,1.764872305123583,-0.9403674555541539,-1.4728688890069666,1.6344778816002412,1.1515087511774749,0.7717076285919103,-0.07440165578620732,0.7984442963623771,-0.771431210805328,-0.5937164726901062,-0.016698741686127755,-0.9121325419967858,0.16912170075804026,0
-1.1014623799093883,-0.675623453302907,-0.050768325110241014,-1.5418452435500134,-1.5627863888893303,-1.155950500984999,-1.1874605652572015,-1.360132903512869,0.4753893942825973,0.7838732814199167,-1.23158407249963,1.604018686580528,-1.0946867767259965,1.8030870206547276,-0.7677532279084807,0.7503829960925955,0.4894655982110714,-0.1627092726934168,2.0678094648316505,-0.6931854538450762,0
0.2571648208654398,-0.9392572223318785,-0.6828055380878066,0.6304905108449571,0.6003027868928886,0.011122173719224651,-0.7733272122968254,-0.3640170437304015,-1.825088826711661,-0.48521814650944695,-0.9078280504587614,-1.0786543976869616,-0.1805835590213756,-0.22982651561980547,-0.6092226027826344,0.7166114271194599,-0.41112580015049327,-0.28090619096294606,-0.6511157238804265,-0.6216605615705595,0
0.5527434185695108,0.48042271408436893,-0.22812741545425472,-0.1769953952697861,-0.1777511756593043,1.052945183555459,0.5241275183347743,1.0874401111843226,-0.7192358500485996,-0.981521291638305,1.2039507610758688,0.46455019533631764,0.7869734659288655,-0.43784211378750815,0.3908349063889754,-0.3811434220349904,-0.7359829405727704,-0.37466026965353655,-0.8686297389773926,-0.1735965987536187,0
-0.4573407064751947,0.24131472455212236,0.1920617675896801,1.2192104378806434,1.1764998328011413,0.26954277661560544,0.05198161881590548,0.4165963610666394,0.11883347819502671,0.14339547545905243,0.7362744467950376,1.439819397869188,0.29577268114227284,0.6906200960783687,-0.24807977982255985,0.221861546107913,3.323884449521717,5.413216787904556,-0.846878337467696,0.016920659138640114,0
-0.9556673147775802,0.8376539631414205,1.385307699934369,-0.5096041001626997,-0.5286449480766141,-0.9852441735731452,-1.2404703054640385,-1.1211334865203277,0.4754844380840653,1.0570980004136943,-0.9120224934855102,-0.367649937950893,-0.8970107682267608,0.2890730264348583,-0.07445047006655453,-0.0021288263429631634,0.18256384191062533,-0.08961842350107943,0.3276973440559213,0.3877656797058875,0
-1.0689192124681266,1.369838967962443,1.9923377648858975,-0.040626587313694416,-0.005307977817757099,-0.5500786506816291,-0.015370123095655832,-0.753681035798082,-0.49381816719013044,0.26656145435914874,-1.0974564135010074,-0.17960884373746644,-1.0204691303502604,0.9747019845271084,0.6437439780331584,-0.846324826448913,0.11909364216736378,-0.0830057647291174,0.023177722920168665,1.3432301189817595,0
-0.836024785104408,0.4904907239616621,1.1222226963889215,-1.3039122380169215,-1.3413319943529616,-1.5668042722633113,-0.062233189964082544,-0.7762127082533774,1.8876500634277287,1.508892982516569,-1.2683068661643393,0.5355518226159414,-1.040564215962462,1.0898115822327368,-0.377109939710495,0.32423579348773907,1.2874122092556766,0.13804554579323638,3.024871131258302,-0.2145219602543978,0
0.9395408709270104,1.010854160817338,0.7114867714946277,-0.13001177365771205,-0.19443836157457312,0.5039122497118743,1.3089294513839664,0.8431212997003108,-1.3710722555604793,-1.1146587469527707,0.5341635878995695,-0.4379804117371517,-0.1250768043919763,-0.19849500443846724,1.0663100080030292,-0.46284553878581797,-0.7049565772289659,-0.35449936593070475,-0.7163699284095163,0.6753354883907644,0
-0.4589743806616375,-2.0338869029583457,-1.9876523443760303,-1.7478970771291014,-1.5597409775893596,-0.6467494670471609,-0.7383971777511908,0.03440218528833113,0.2646062562727325,0.43090179304695736,-0.3462232563830359,-1.8087970786269252,-0.7574790771501019,-0.5446956507413293,-0.8755136717556105,0.9445281186580674,5.502227991032251,6.244531682754613,-0.4553531102931569,-0.9568410835594903,0
-1.0738553941870261,-1.0769552161121272,-0.6432365493337718,0.7522106232196015,0.7187299936839152,0.11571690122180986,-0.9703294385377137,-0.4450180830893076,-0.7084441503237436,0.5775013113336183,-0.48570774585352733,-1.0645653789063283,-0.6652742587735162,0.4958762393488516,-0.801471201124932,0.846147180765226,-0.031861835590749864,-0.2300967768765417,1.2195048059534825,-0.6909363363854318,0
0.9682041796961312,1.8522540043491649,1.528542235912674,1.032109726902693,1.026011815020447,1.497767971772058,1.4943690846168423,1.4524313570257388,-0.306489570082822,-0.926535452855411,1.12344371097544,0.5145840907080932,0.8492007914647374,-0.17340870206628622,4.243381705610451,-3.45710399482322,-0.8440036428052654,-0.39490238491671525,-0.9773867465258758,3.9159893481330186,0
-0.8173190395424915,-2.053768687792676,-1.529025884065563,0.6797894168934536,0.6204091419981332,-0.7189901681122597,-0.2220185480986955,-0.8931984349818902,-0.16784476659823805,0.6072173190262267,-0.4247411476491671,-0.390787492460168,-1.2133714925070764,0.6075874964179317,-0.9020427841689398,0.9678377551094212,0.18177158543599586,-0.19906254256577027,-0.25959049670588735,-0.8956266688243097,0
0.7417675100921368,-0.34759632340036817,-0.7271927792168817,1.0782128102650281,0.9706147161756421,1.568221104249065,0.7951062159918034,1.4397991464309416,-0.8207770509003286,-2.228384286998542,1.2393733063476173,-0.8336716348956569,1.1785210308399323,-2.632375501307606,-0.1008819900502349,0.1860506553078575,-0.46151992166578804,-0.34114942761310757,-1.020889549545269,-0.289235254300104,0
1.0331963963026107,2.1154322588666608,1.154046566646693,0.8255382955848899,0.892875363241294,1.6897055636054812,1.7617274437539643,1.9150745521170758,-0.7094532939814706,-0.8399714342311021,0.7077815688579889,1.204253552083764,0.6470412147451436,-0.5089119232735546,4.148589010766906,-3.6739649982296037,-0.7845806050956461,-0.38656274306363886,-0.9338839435064825,2.4539039080590204,0
-0.8355966217991709,-0.8811146939367173,-0.3480885050829834,-0.6444244940168252,-0.6312024099555628,-0.41621966684020417,-0.7003065209438013,-0.23279752455169994,0.4909384672036895,0.7754035744517633,-1.4141072898069569,-0.4026996209158382,-0.7106301971656765,0.2159832846054414,-0.8800495052755878,0.8636674018383139,0.1799665120091315,-0.1974596430329445,0.3059459425462247,-0.7703539627163377,0
-0.5661637106319235,-0.20699224478302394,0.3283106270358143,0.517870545015859,0.4181560293177297,-0.8817312193834386,-0.873863872142449,-1.0024714895807694,0.014064813058590885,0.5720290374017919,0.15124435452289217,-0.4743144042078288,-0.5452375218276961,0.45489199022298804,-0.6951229052766125,0.6701453076280364,1.1180142721034798,0.2297974662858116,1.306510411992269,-0.4189224053801874,0
-0.8779436443217471,-0.3474195929582183,0.16973645488713685,0.20372138918208374,0.07125537083432402,0.37154543689975617,-0.32169012016014664,-0.008851773037690719,0.3170703568424928,0.7282541611419197,-0.5505970095104672,0.8279180683231261,-0.4828342920036752,0.9919239867385082,-0.6647570203062657,0.611700735927836,-0.6168375927248488,-0.367621978393537,-0.672867125390123,-0.4166738060034507,0
-1.3690428029539918,-0.9270605559206979,-0.3195665762970813,0.23938916106749222,0.18342124889473718,-0.9642716963637703,-0.6386442376395176,-1.0470539763199358,0.739260719654919,0.917261755480383,-1.0722938457244438,0.4580144419584633,-1.1596723457185063,1.3513918398735143,-0.7142657932162705,0.7757535498647411,0.21660991758042467,-0.17262121679866468,0.13193473046865176,-0.7182804732827696,0
-0.9408829633984899,-0.7051666888880616,-0.29469435685061196,0.07720660390335274,0.035266989156123654,-0.24474981113365174,-0.8277067788938749,-0.6773644323361955,0.03941078661528952,0.5720098367958173,-0.4051924518055691,1.291505105442697,-1.1083932784051724,1.103685881354261,-0.8262105507994804,0.8142661407280772,0.258485839594735,-0.0923646317453627,0.39295154858501113,-0.6788870032348091,0
-1.09393956696087,-0.9390488402407611,-0.3821456698059039,1.4827681280251748,1.3527583088749806,0.09681426589517834,-0.8508824644102322,-0.27687486631434866,-1.3307831898304987,-0.275064321532342,-0.6729685087350666,-0.38018719074867474,-0.682731875354548,0.7737443238689764,-0.7309061878781911,0.7375768884072079,-0.46682739223164454,-0.3052675558839308,-0.846878337467696,-0.48175075796711697,0
-1.1418651794542294,-0.8764611196316607,-0.4500423492701368,0.5961859313232876,0.5287673068481625,-0.21566870080507441,-0.6352234096527088,0.08293686340908726,-0.5828325976503521,0.37959442018386785,-1.3839600580148606,0.2960191410824456,-0.8956541504898152,0.8721893239373683,-0.7885598909418526,0.7745440135289304,-0.2195212490558189,-0.2208433120584811,0.15368613197834838,-0.6265839831468923,0
-1.082609649097996,-0.9826938770516944,-0.6079749174912888,-0.7548385606141795,-0.8128064622966923,-0.8965476264655533,-0.28780080480034065,-0.5701875176016955,0.31999348798449223,0.9147066120472401,-0.7970992706465188,-0.39215548209603074,-0.5252337696549317,0.5493662630368795,-0.8559651155010566,0.8834863611143873,0.9631055084282679,0.009752969145450596,1.5675272301086285,-0.810226659453862,0
1.2468693778048272,1.2928236992438438,1.1731755499172611,-0.13014217613254617,-0.09282621371311518,1.2506013307704567,0.8870516879148003,0.8857992847132572,-0.8856616247301375,-1.230090601275656,-0.0035557181891445544,0.3140581888139303,0.7367207978750333,-0.1200410165002518,1.4239415263781896,-1.1209892862693047,-0.8478568876165636,-0.39571368704758064,-0.4553531102931569,1.9691539764694277,0
-1.0807960951487168,-0.6174450180220017,-0.2761478378283088,1.6980830092840296,1.5761895722184769,-0.16489965692506126,-1.0171373447362686,-0.500777754330661,-0.6918750057599732,0.06143964510707765,-0.2719397922254092,-0.8883878921836486,-0.9122080151356898,0.47380189834881975,-0.5757345859470968,0.573839260040612,-0.22135714426580894,-0.20629563653415184,-0.15083348915740427,-0.3848518386828789,0
-1.0311068680576665,-0.5217152497868066,-0.03570534582153539,-0.6593693985368709,-0.6242099084517135,-0.374848401793156,-0.9411165004132009,-0.7727462759945688,1.4891270406544554,1.4889851046733813,-0.7892885604962688,0.8521362246530709,-1.2710116618997973,1.6050653106312487,-0.7233182493548078,0.7285926285964592,0.036304814377356186,-0.2281211321411856,-0.12908208764770765,-0.6578626010549474,0
1.033613690507071,0.24803444532317984,0.22629151740448752,-1.098852834184794,-0.9536593587510496,0.6286852617638389,0.3398941847981714,0.5911963800182857,1.5149780782066553,0.5273432253576196,1.360700472068575,0.5720227933358065,0.9667188587837515,-0.044716921793745965,0.06928757198247616,0.1334383844549203,-0.5924973421107582,-0.35310779315057894,0.8714823817983367,-0.2832502011409611,0
-1.242862281922243,-1.0025717714853186,-0.5116070044384571,0.8834998562348042,0.7699459945753754,-0.2801461783377765,-1.2540518086268058,-0.6107885894346277,-0.039094485181420294,0.5148235216663749,-0.3722305436696643,-0.7824375403500872,-0.6232388992371509,0.4256646640400312,-0.7938546724012522,0.7927027313322609,-0.08158435601888912,-0.2197526527276674,-0.3248447012349772,-0.667909663325149,0
0.025401915163674973,-0.026214340871921683,-0.14058342416263905,-0.9703997046115168,-0.7809429473559009,0.2962345716039752,0.32714962249143814,0.026467211304550254,-0.2930486406913047,0.45508927959521966,0.7501825453436025,-0.2168656540977452,-0.5346530104927677,-0.24907083964230475,-0.023669308330317926,0.30414171150968317,-0.5711768670857642,-0.3193229234963267,-0.4771045118028535,-0.33830312559754994,0
-0.6748913282786576,1.0208228095987133,1.6416520742544953,0.26023262756571663,0.18781213449800796,-0.47367115657823544,-0.45982044405363515,-0.8599090723016893,-0.5991057126001567,0.4519544014906104,-0.4935277296702078,-1.4598597168049208,-0.9502243701824872,0.19220448564022855,0.20661066796486818,-0.27623964013563634,-0.08021028145097102,-0.12490296266481266,0.13193473046865176,0.8826226914779048,0
1.5569584468690145,1.2268722760332376,0.873129946130958,0.5091365089727788,0.39076860716862355,-0.9397371918858041,1.709355068773929,0.37834178919013706,-1.419535101610201,-1.0750142256147606,1.9913801886340132,1.3278353236685607,0.21820303917220438,0.2051911502042851,0.9236980232544403,-0.8654493482557158,-0.7952434427216211,-0.35054030317717255,-0.3030932997252806,1.6224908342888984,0
-1.0399723183776843,-1.4016380374437236,-0.8674048251351261,-0.11183854586912173,-0.163391899641342,-0.6611565819584504,-0.7226543015049773,-0.7838411680617012,1.7774467053624143,1.6862789447776942,-0.9912583528862012,0.7079461723783046,-0.786610989213849,0.7574881356841328,-0.898259030412323,0.9302798327340436,1.9004879431351445,0.21098179819910975,2.350577684457707,-0.873955499913061,0
1.3781006708915329,0.25032346180752085,-0.5865174462585938,1.24436734561224,1.334341322000653,0.7655406590540246,1.5925130558372635,0.9418047105066181,-0.6630144623330129,-0.6323253255461364,1.1800451079466339,0.5673542705089087,1.5848723249179606,-0.6946909654719144,0.056453734191677984,0.11524649078720979,-0.5530602632756789,-0.2633219598240642,-0.49885591331255014,-0.3320604656757177,0
-1.3030675149084006,-0.7121387764001816,-0.16086187730835966,0.290053583089767,0.2378674597167352,-0.9052941466498083,-0.8557114484663734,-1.1271049327065281,1.0979062848458037,0.7501681628413643,-1.2006059688095612,-1.7351731890507431,-1.6161704160737511,0.034773684154979154,-0.6470580175152086,0.6986026131290599,1.0285784661384412,0.21353776530217486,0.3712001470753145,-0.6293309384282441,0
0.6101632904758477,0.17047563467410232,-0.4242763611155044,1.235287204494418,1.2074839508510167,1.4616453403747198,0.6712995361075116,1.2801552584878357,-1.3203294828296848,-0.7156533224798564,0.23017767846904735,0.8689352188430737,-0.2689408072286643,-0.39746786459173344,-0.005184283329359957,-0.36393784549505964,-0.836805004057504,-0.3918655493760598,-0.9556353450161791,-0.13213019928714165,0
0.6207169892305264,0.5854261444351447,0.46362107341078085,0.6440660459232346,0.714250378948246,1.6842539995686947,1.1101355269135618,1.4809309050890285,1.0311522858320785,-0.06379987988557298,1.4877158919669937,0.3650949424534715,-0.05788058404643933,-0.6265151101654665,0.32183555670315056,-0.3169367968719356,3.567665015958104,5.7120934819624765,-0.9121325419967858,0.27189476360665565,0
-0.4906473443703846,0.08657727238545271,0.41224203967255296,-0.7183896136773197,-0.6670553222417933,-0.37592870494538316,0.10032185126224298,0.341995897665673,-1.499668442410308,-0.5666652463403666,-0.1866251846559619,-1.6934886496989145,-0.10435685488922641,-1.1219492857551114,-0.1120113694526826,0.09740817961861424,-0.6769279486096417,-0.34123756619315976,0.023177722920168665,-0.16143639586076172,0
0.9325748267962471,1.2895293981327411,1.4197969253319835,0.32737828096050386,0.25092068846873367,1.038930760072345,1.4638560249063093,0.7467906997312025,0.04968084972570824,0.0031285158526506707,1.1453072719994115,-1.5492459790596915,1.193876912557617,-1.7708115831992497,2.1855862137296933,-1.9847352574548984,-0.795687283990203,-0.37871311605578234,-0.672867125390123,1.9437717398382468,0
0.2850409488230131,-1.3301217359525155,-1.5247828251543138,2.7217910456818397,2.6345975399478285,0.2065132394278872,1.611913555216113,0.811512228389148,-1.0257549613330248,-1.1696508988319798,2.0357444772729663,-0.14705532843850597,1.2120840680891274,-0.7618209220062218,-0.4431920285235651,0.613794574661195,-0.5515409619316046,-0.10812069847682935,-1.2166521631325384,-0.522926632480004,0
-0.9869079997337128,-2.839865800750949,-2.2812000483533565,-1.9135145243757696,-1.8597046662305219,-0.6816158194371382,-0.8631650223595526,-0.7139476931219009,1.3109527454520005,1.3721359476260377,-0.7657100851086471,-0.8305157231822723,-1.1587372794641804,0.42826004850987875,-0.9617471093169276,1.0359987549005019,3.8797936203276593,0.40103058816335496,2.7421029116322457,-1.0072417330999641,0
-0.8479684398488198,-0.8139597201031011,-0.27284679794002986,-0.9354266882587658,-1.0369034153201877,-0.8101392223437283,-0.43470873113390485,-0.19850949297345463,0.5159102838717279,0.47897817941816695,0.10686813298982892,0.1713746754892601,-1.5048136468504167,1.2583595439143125,-0.7609752647537857,0.7906339574542279,0.8302100772673612,0.041874594181086126,0.2841945410365281,-0.6779779669945637,0
-0.4588135728426725,-0.899719533538255,-0.43264393088796577,-0.36772071472680584,-0.1792973053185313,-0.9962726676032849,-0.14804395699429837,-0.7008286017276377,0.4623724305032755,0.6482663526020069,-0.47516026362233926,-0.6267181447086488,-0.7866208842079713,0.2991543151104618,-0.7411534031380257,0.8397928812848942,2.3672969566881825,0.5368736031799449,1.2847590104825724,-0.7539454999071266,0
-1.4450587642395556,-2.357840334295027,-1.8744962423137626,0.8391765120244743,0.7335794006523021,-0.2588705423625896,-0.9518920326288516,-0.7043955690396725,0.7685762246114209,1.3231116867476753,-1.2676154026123314,0.8288371047806496,-1.2818433359288037,1.4537604980710601,-0.9404266672185143,0.9983392718629298,0.01052535350588493,-0.2814335950140787,-0.4771045118028535,-0.9351557470733441,0
1.190840177504195,-0.9149112985418797,-1.496388455637602,0.3213636065639026,0.3931518115717286,0.7696672929166607,0.779828236734851,0.4924089642512352,-0.37961105083642666,-0.42370505059872204,0.46152494084076545,-0.16396766356862755,0.7126983370081128,-1.053508637184123,-0.559670845859503,0.6938517441953219,-0.4498080489618815,-0.3243558629441118,-0.8033755344483028,-0.7119390986407668,0
0.22539626586755987,1.3473661573812261,1.3572703259902499,-0.2998284757938669,-0.2580653886019608,0.7396493527154502,0.294024244440778,0.8067328485332804,-1.5226566712730532,-0.866370353359048,1.091648889981266,-1.6301906436431395,1.6637880511267449,-1.8570316703388718,1.3479364437554282,-1.2944114455802571,-0.6453917985400914,-0.2141863409197847,-0.43360170878346027,1.6151107831221472,0
1.5476036902934738,0.24497722048606307,-0.8182162860292954,0.15995561800106414,0.15171246681527675,1.2205362506489776,2.45768708236787,1.4788329995461895,0.6613057981639238,-0.5638570805473022,2.043067182313384,-0.6751514088366504,0.9000739471694503,-1.9057937135867984,-0.213565555625551,0.14436098147536217,-0.5499108742439144,-0.355632848136934,-0.6076129208610332,-0.5850409472626164,0
-1.140518964256026,0.8739169288646942,1.4031059086203632,-0.6279924584347513,-0.5785743229100858,-1.0643055849944516,-0.9955867778684037,-1.355423174479389,-0.6699856155536811,-0.15583191903695912,-0.43448679311916927,0.8167939216745693,0.3769669316737801,1.077361613746371,0.07584336860158498,0.019404080479004517,0.2902388555767541,-0.05637502531597076,1.132499199914696,0.16285273816551254,0
-0.017567869971102976,-0.7628014703280918,-0.7172129556449839,0.8840225169913404,1.0538430890674817,1.5606807209663385,0.9651551913773228,1.322965137700469,-0.37834690345695243,-0.10023506850412396,0.917603851832759,0.3492551670535113,0.3686682666347848,-0.06512448469794217,-0.41454021663135476,0.48466069166579107,-0.823698540561813,-0.3908926542456001,-0.7163699284095163,-0.4307049656859087,0
-0.9693333001045228,-0.39804801647291826,0.08336013383004841,-1.609800522161843,-1.557089530825982,-0.5633781845446918,-0.6436201532971297,-0.9559595182986256,1.9653836687291695,1.652782920498451,-0.5770814321364104,0.7882964312389534,-0.8547363390089431,1.2654073461712765,-0.6824840605989475,0.6847278979849426,1.2741439630301266,0.05974960712520535,1.9590524572831676,-0.6559132941886993,0
0.10404073401054839,-0.1835595763578174,-0.95593733664499,2.532127380122894,2.569831361448062,2.520015734190355,0.08691380779796555,1.5415226110384357,-2.2092821862584406,-2.044074732819683,0.557522933559542,2.1828082385932324,0.5447913479530782,1.169276224616539,0.2628330208429704,-0.3537473336418609,-0.8589534254359255,-0.39812912478219264,-1.3254091706810216,0.2742068480658435,0
